,node_id,feat,Price,train_mask,test_mask
690,690,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.007524006152226, 1.164335149462524, 9.770072992700731, -37.9336, 145.043, 3.7528620157936543, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0",2.7e-05,True,False
691,691,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 4.0, 1.015172719588743, 1.164335149462524, 9.474452554744525, -37.9207, 145.0479, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",9e-06,True,False
692,692,"4, 3.468354430379747, 2.8792221084953944, 4.0, 1.0, 4.0, 1.0163366542421262, 1.164335149462524, 9.474452554744525, -37.9305, 145.0449, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",1.1e-05,True,False
693,693,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0127409275450678, 1.1895155352672655, 9.364963503649635, -37.9311, 145.0428, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.005e-05,True,False
694,694,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0029098366334577, 1.3313208658518627, 9.474452554744525, -37.9204, 145.0443, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",1.3175e-05,True,False
695,695,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0062145796671702, 1.2398763068767487, 9.802919708029199, -37.9272, 145.0406, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",3.6000000000000003e-06,True,False
696,696,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 2.0, 1.016482146073799, 1.164335149462524, 9.474452554744525, -37.9232, 145.0502, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0",1.435e-05,True,False
697,697,"4, 3.468354430379747, 2.8792221084953944, 4.0, 3.0, 2.0, 1.0130526957557955, 1.164335149462524, 9.474452554744525, -37.9155, 145.0401, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1.11e-05,True,False
698,698,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.008687940805609, 1.164335149462524, 8.98175182481752, -37.9172, 145.0421, 3.7528620157936543, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0",2.4350000000000002e-05,True,False
699,699,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0, 1.164335149462524, 9.474452554744525, -37.922, 145.0302, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0",1.5e-05,True,False
700,700,"7, 3.468354430379747, 2.8792221084953944, 7.0, 3.0, 4.0, 1.0126162202607767, 1.164335149462524, 9.255474452554745, -37.9269, 145.047, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.3e-05,True,False
701,701,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 1.0, 1.0119718992919398, 1.1683109998527463, 9.2007299270073, -37.9149, 145.0254, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",8.550000000000001e-06,True,False
702,702,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0, 1.091444558975114, 9.41970802919708, -37.9332, 145.045, 3.7528620157936543, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0",1.125e-05,True,False
703,703,"4, 3.468354430379747, 2.8792221084953944, 3.0, 3.0, 2.0, 1.0060483032881153, 1.2809600942423796, 9.934306569343066, -37.9278, 145.0337, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.135e-05,True,False
704,704,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0143829067882333, 1.217346487998822, 9.145985401459855, -37.9263, 145.04, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",8.67e-06,True,False
705,705,"4, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0165237151685627, 1.3313208658518627, 9.014598540145984, -37.9166, 145.0314, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.328e-05,True,False
706,706,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.0117432692707395, 1.2942129288764541, 9.145985401459855, -37.9134, 145.0263, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0",1.34e-05,True,False
707,707,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 2.0, 1.0144868295251424, 1.2571049919010455, 9.145985401459855, -37.9318, 145.0474, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0",1.1550000000000001e-05,True,False
708,708,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0061937951197883, 1.164335149462524, 9.474452554744525, -37.9247, 145.0287, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.275e-05,True,False
709,709,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0121381756709944, 1.1537328817552643, 9.233576642335768, -37.9199, 145.0477, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",7.7e-06,True,False
710,710,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0130319112084136, 1.164335149462524, 9.474452554744525, -37.9321, 145.0472, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 17.0",8.550000000000001e-06,True,False
711,711,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.0120134683867035, 1.164335149462524, 9.474452554744525, -37.9344, 145.0481, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",1.1e-05,True,False
712,712,"4, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0126785739029223, 1.1484317479016346, 9.145985401459855, -37.9291, 145.0472, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",6.5e-06,True,False
713,713,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.0109326719228477, 1.1789132675600058, 8.817518248175181, -37.9279, 145.031, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.8149999999999997e-05,True,False
714,714,"4, 3.468354430379747, 2.8792221084953944, 4.0, 3.0, 2.0, 1.0056326123404786, 1.2716831099985275, 9.912408759124089, -37.9252, 145.0494, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 12.0",2.255e-05,True,False
715,715,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 4.0, 1.0157546869154346, 1.1828891179502283, 9.364963503649635, -37.9267, 145.043, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.47e-05,True,False
716,716,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0, 1.164335149462524, 9.660583941605841, -37.9193, 145.0438, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0",4.2000000000000004e-06,True,False
717,717,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0061522260250246, 1.1365041967309675, 9.145985401459855, -37.9243, 145.0376, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 15.0",8.550000000000001e-06,True,False
718,718,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0069212542781527, 1.164335149462524, 9.474452554744525, -37.9292, 145.0341, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 19.0",1.45e-05,True,False
719,719,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0024110074962935, 1.1219260786334855, 9.364963503649635, -37.9245, 145.0336, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 16.0",1.2e-05,True,False
720,720,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 4.0, 1.0187476617384195, 1.3087910469739361, 9.255474452554745, -37.924, 145.0504, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",1.86e-05,True,False
721,721,"4, 3.468354430379747, 2.8792221084953944, 4.0, 3.0, 2.0, 1.011576992891685, 1.4678250625828302, 9.890510948905108, -37.9132, 145.0251, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",7.25e-06,True,False
722,722,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0127409275450678, 1.164335149462524, 9.255474452554745, -37.929, 145.0464, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1.293e-05,True,False
723,723,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 0.0, 1.0217198520140227, 1.164335149462524, 9.474452554744525, -37.9158, 145.0379, 3.7528620157936543, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 13.0",1.39e-05,True,False
724,724,"2, 3.468354430379747, 2.8792221084953944, 2.0, 2.0, 3.0, 1.004697307708296, 1.6295096451185391, 9.857664233576644, -37.9274, 145.031, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.4e-05,True,False
725,725,"4, 3.468354430379747, 2.8792221084953944, 4.0, 1.0, 1.0, 1.0117848383655033, 1.164335149462524, 9.474452554744525, -37.9149, 145.0252, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",1.328e-05,True,False
726,726,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0122628829552855, 1.164335149462524, 9.474452554744525, -37.9256, 145.0497, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0",1.2470000000000001e-05,True,False
727,727,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 3.0, 1.017770788011473, 1.2610808422912678, 9.036496350364965, -37.9163, 145.0324, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0",1.311e-05,True,False
728,728,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0047180922556775, 1.1325283463407452, 9.693430656934305, -37.9326, 145.0387, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.1e-05,True,False
729,729,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 1.0, 1.0131358339453227, 1.1431306140480046, 9.255474452554745, -37.9282, 145.0367, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",1.3275e-05,True,False
730,730,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0150272277570702, 1.164335149462524, 8.98175182481752, -37.9203, 145.048, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",1.56e-05,True,False
731,731,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.014528398619906, 1.164335149462524, 9.474452554744525, -37.9316, 145.0454, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 14.0",1.37e-05,True,False
732,732,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0143413376934696, 1.3246944485348255, 9.474452554744525, -37.9317, 145.0469, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.1e-05,True,False
733,733,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 3.0, 1.0073577297731713, 1.3379472831689, 9.890510948905108, -37.9326, 145.0441, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.385e-05,True,False
734,734,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0123044520500493, 1.164335149462524, 9.474452554744525, -37.933, 145.0466, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.275e-05,True,False
735,735,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0079396970998629, 1.164335149462524, 9.474452554744525, -37.9187, 145.0461, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",1.0949999999999998e-05,True,False
736,736,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.014549183167288, 1.164335149462524, 9.474452554744525, -37.9228, 145.0476, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",7.974999999999999e-06,True,False
737,737,"4, 3.468354430379747, 2.8792221084953944, 4.0, 3.0, 1.0, 1.0144452604303786, 1.164335149462524, 9.474452554744525, -37.9149, 145.0469, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0",7.25e-06,True,False
738,738,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.012969557566268, 1.1895155352672655, 9.255474452554745, -37.9256, 145.0374, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",8.25e-06,True,False
739,739,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0131358339453227, 1.164335149462524, 9.474452554744525, -37.921, 145.0411, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.235e-05,True,False
740,740,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 1.0, 1.0119718992919398, 1.164335149462524, 8.927007299270075, -37.9152, 145.0244, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0",1.6e-05,True,False
741,741,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0064224251409886, 1.164335149462524, 9.474452554744525, -37.9287, 145.0461, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",1.165e-05,True,False
742,742,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 1.0, 1.012075822028849, 1.2252981887792667, 9.41970802919708, -37.9286, 145.0495, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.355e-05,True,False
743,743,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 2.0, 1.0066718397095706, 1.164335149462524, 9.474452554744525, -37.9257, 145.0501, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 12.0",1.91e-05,True,False
744,744,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0140711385775056, 1.1166249447798557, 9.934306569343066, -37.9173, 145.0359, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.448e-05,True,False
745,745,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0030553284651305, 1.1974672360477103, 9.879562043795621, -37.9317, 145.0352, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",8.2e-06,True,False
746,746,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0, 1.212045354145192, 9.934306569343066, -37.9289, 145.0478, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",8.949999999999999e-06,True,False
747,747,"5, 3.468354430379747, 2.8792221084953944, 5.0, 3.0, 2.0, 1.0160456705787804, 1.164335149462524, 9.64963503649635, -37.9168, 145.04, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0",1.041e-05,True,False
748,748,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0144244758829968, 1.1656604329259315, 9.255474452554745, -37.9315, 145.0445, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0",1.43e-05,True,False
749,749,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 3.0, 1.0122836675026674, 1.164335149462524, 9.474452554744525, -37.9215, 145.0505, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 12.0",9.1e-06,True,False
750,750,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 4.0, 1.0152974268730341, 1.3763805036077161, 9.255474452554745, -37.9224, 145.0462, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",2.52e-05,True,False
751,751,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 3.0, 1.0118056229128851, 1.164335149462524, 9.474452554744525, -37.9246, 145.0383, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",1.35e-05,True,False
752,752,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 3.0, 1.0069836079202983, 1.144455897511412, 9.364963503649635, -37.929, 145.0375, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",6.349999999999999e-06,True,False
753,753,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0, 1.164335149462524, 9.474452554744525, -37.9307, 145.0444, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1.2800000000000001e-05,True,False
754,754,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 1.0, 1.0060690878354972, 1.164335149462524, 9.474452554744525, -37.9148, 145.0243, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0",1.9e-05,True,False
755,755,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 2.0, 1.0126993584503041, 1.2226476218524518, 9.474452554744525, -37.9289, 145.0481, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",1.23e-05,True,False
756,756,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 2.0, 1.0056949659826242, 1.1272272124871152, 9.474452554744525, -37.9178, 145.0413, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",1.15e-05,True,False
757,757,"4, 3.468354430379747, 2.8792221084953944, 4.0, 4.0, 2.0, 1.0120342529340853, 1.4784273302900899, 9.934306569343066, -37.9155, 145.0243, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0",1.65e-05,True,False
758,758,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 1.0, 1.0128240657345953, 1.164335149462524, 9.474452554744525, -37.9282, 145.047, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",6.7e-06,True,False
759,759,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 2.0, 1.002452576591057, 1.164335149462524, 9.474452554744525, -37.9245, 145.0336, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",6.8e-06,True,False
760,760,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 4.0, 1.01220052931314, 1.164335149462524, 9.474452554744525, -37.9217, 145.0315, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.3199999999999999e-05,True,False
761,761,"5, 3.468354430379747, 2.8792221084953944, 5.0, 2.0, 2.0, 1.0117848383655033, 1.3313208658518627, 8.992700729927007, -37.9144, 145.0401, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1.38e-05,True,False
762,762,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 2.0, 1.0140503540301238, 1.164335149462524, 9.474452554744525, -37.9161, 145.0284, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.9e-05,True,False
763,763,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 2.0, 1.0079812661946266, 2.0151671329701077, 9.474452554744525, -37.9155, 145.0301, 3.7528620157936543, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0",1.535e-05,True,False
764,764,"4, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0118471920076486, 1.164335149462524, 9.036496350364965, -37.9139, 145.0395, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.2810000000000001e-05,True,False
765,765,"2, 3.468354430379747, 2.8792221084953944, 2.0, 2.0, 1.0, 1.0025564993279663, 1.1192755117066706, 9.879562043795621, -37.9307, 145.0379, 3.7528620157936543, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 19.0",1.096e-05,True,False
766,766,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0017251174326927, 1.1418053305845972, 9.781021897810218, -37.9259, 145.0341, 3.7528620157936543, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0",1.385e-05,True,False
767,767,"4, 3.468354430379747, 2.8792221084953944, 4.0, 3.0, 3.0, 1.0071914533941166, 1.2915623619496392, 9.912408759124089, -37.9294, 145.041, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",5.175e-06,True,False
768,768,"4, 3.468354430379747, 2.8792221084953944, 4.0, 1.0, 2.0, 1.0120550374814672, 1.164335149462524, 9.474452554744525, -37.9263, 145.0422, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.245e-05,True,False
769,769,"6, 3.468354430379747, 2.8792221084953944, 6.0, 3.0, 2.0, 1.0147154595463426, 1.364452952437049, 9.671532846715328, -37.9181, 145.04399999999995, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",5.03e-06,True,False
770,770,"3, 3.468354430379747, 2.8792221084953944, 2.0, 2.0, 2.0, 1.0118887611024123, 1.1987925195111178, 9.036496350364965, -37.9148, 145.0404, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",7.599999999999999e-06,True,False
771,771,"4, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 5.0, 1.012346021144813, 1.1987925195111178, 9.145985401459855, -37.9206, 145.0383, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",4.05e-06,True,False
772,772,"3, 3.468354430379747, 2.8792221084953944, 3.0, 2.0, 2.0, 1.0060690878354972, 1.164335149462524, 9.474452554744525, -37.9273, 145.0324, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.4099999999999999e-05,True,False
773,773,"5, 3.468354430379747, 2.8792221084953944, 5.0, 2.0, 2.0, 1.0138009394615417, 1.2359004564865264, 9.255474452554745, -37.9241, 145.048, 3.7528620157936543, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",7.599999999999999e-06,True,False
774,774,"3, 3.468354430379747, 2.8792221084953944, 3.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.9178, 145.0511, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",8.25e-06,True,False
775,775,"4, 3.468354430379747, 2.8792221084953944, 4.0, 2.0, 2.0, 1.0071706688467348, 1.164335149462524, 9.474452554744525, -37.9291, 145.0491, 3.7528620157936543, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",7.46e-06,True,False
776,776,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.364963503649635, -37.9159, 145.0285, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",5.7999999999999995e-06,True,False
777,777,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0039906330973132, 1.164335149462524, 9.474452554744525, -37.9193, 145.0484, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",1.206e-05,True,False
778,778,"2, 3.468354430379747, 2.8792221084953944, 2.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.452554744525548, -37.9159, 145.039, 3.7528620157936543, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1.115e-05,True,False
779,779,"2, 3.639240506329114, 2.519959058341861, 2.0, 1.0, 2.0, 1.015962532389253, 1.164335149462524, 9.474452554744525, -37.9305, 145.0547, 5.508200551376104, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",1.19e-05,True,False
780,780,"3, 3.639240506329114, 2.519959058341861, 3.0, 1.0, 2.0, 1.0059651650985881, 1.164335149462524, 9.474452554744525, -37.9261, 145.0566, 5.508200551376104, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0",1.2699999999999999e-05,True,False
781,781,"2, 3.639240506329114, 2.519959058341861, 2.0, 2.0, 1.0, 1.003658080339204, 1.1656604329259315, 9.890510948905108, -37.9237, 145.0763, 5.508200551376104, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",1.025e-05,True,False
782,782,"2, 3.639240506329114, 2.519959058341861, 2.0, 1.0, 2.0, 1.005840457814297, 1.1259019290237078, 9.824817518248176, -37.9255, 145.0796, 5.508200551376104, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",7.4e-06,True,False
783,783,"1, 3.639240506329114, 2.519959058341861, 1.0, 1.0, 1.0, 1.002182377475093, 1.164335149462524, 9.474452554744525, -37.9181, 145.0586, 5.508200551376104, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",1.9600000000000002e-05,True,False
