,node_id,feat,Price,train_mask,test_mask
2134,2134,"2134, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 0.0, 126.0, 1970.0, -37.7826, 145.1274, 9028.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 19.0",1050000.0,True,False
2135,2135,"2135, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 1157.0, 126.0, 1970.0, -37.7934, 145.1336, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",910000.0,True,False
2136,2136,"2136, 4, 13.9, 3108.0, 3.0, 1.0, 1.0, 241.0, 105.0, 1970.0, -37.7743, 145.1093, 9028.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1850000.0,True,False
2137,2137,"2137, 4, 13.9, 3108.0, 4.0, 2.0, 3.0, 767.0, 126.0, 1963.0, -37.7735, 145.1044, 9028.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 19.0",1225000.0,True,False
2138,2138,"2138, 2, 13.9, 3108.0, 3.0, 1.0, 1.0, 679.0, 126.0, 1960.0, -37.7915, 145.1224, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1316000.0,True,False
2139,2139,"2139, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 657.0, 126.0, 1970.0, -37.7807, 145.1193, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",400000.0,True,False
2140,2140,"2140, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 118.0, 106.0, 2013.0, -37.7863, 145.106, 9028.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1400000.0,True,False
2141,2141,"2141, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 731.0, 140.0, 1960.0, -37.7892, 145.131, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",2168000.0,True,False
2142,2142,"2142, 3, 13.9, 3108.0, 3.0, 1.0, 1.0, 658.0, 140.0, 1960.0, -37.7816, 145.1066, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1430000.0,True,False
2143,2143,"2143, 3, 13.9, 3108.0, 2.0, 2.0, 2.0, 366.0, 150.0, 2013.0, -37.792, 145.1077, 9028.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0",1250000.0,True,False
2144,2144,"2144, 3, 13.9, 3108.0, 3.0, 2.0, 1.0, 728.0, 150.0, 1965.0, -37.7813, 145.1318, 9028.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 19.0",772000.0,True,False
2145,2145,"2145, 3, 13.9, 3108.0, 3.0, 1.0, 1.0, 827.0, 100.0, 1960.0, -37.7848, 145.1029, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",2000000.0,True,False
2146,2146,"2146, 4, 13.9, 3108.0, 4.0, 2.0, 2.0, 182.0, 160.0, 1998.0, -37.7888, 145.138, 9028.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1300000.0,True,False
2147,2147,"2147, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 651.0, 119.0, 1970.0, -37.7827, 145.1051, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1468000.0,True,False
2148,2148,"2148, 2, 13.9, 3108.0, 2.0, 1.0, 1.0, 145.0, 126.0, 1970.0, -37.7874, 145.1043, 9028.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1275000.0,True,False
2149,2149,"2149, 5, 13.9, 3108.0, 4.0, 2.0, 2.0, 659.0, 126.0, 1970.0, -37.7903, 145.1107, 9028.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1200000.0,True,False
2150,2150,"2150, 4, 13.9, 3108.0, 4.0, 2.0, 2.0, 840.0, 126.0, 1970.0, -37.78, 145.1145, 9028.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",655000.0,True,False
2151,2151,"2151, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 0.0, 126.0, 1970.0, -37.7814, 145.1273, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1310000.0,True,False
2152,2152,"2152, 4, 13.9, 3108.0, 4.0, 3.0, 2.0, 654.0, 160.0, 1969.0, -37.7795, 145.1294, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",753000.0,True,False
2153,2153,"2153, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 811.0, 126.0, 1970.0, -37.7927, 145.1386, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1250000.0,True,False
2154,2154,"2154, 4, 13.9, 3108.0, 4.0, 3.0, 2.0, 711.0, 126.0, 1960.0, -37.7887, 145.1086, 9028.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1140000.0,True,False
2155,2155,"2155, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 900.0, 195.0, 1970.0, -37.7902, 145.1344, 9028.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1180000.0,True,False
2156,2156,"2156, 4, 13.9, 3108.0, 4.0, 3.0, 2.0, 654.0, 305.0, 1970.0, -37.7856, 145.1088, 9028.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 19.0",746000.0,True,False
2157,2157,"2157, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 648.0, 129.0, 1980.0, -37.7798, 145.1368, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1485000.0,True,False
2158,2158,"2158, 5, 13.9, 3108.0, 5.0, 4.0, 2.0, 500.0, 429.0, 2007.0, -37.7863, 145.1105, 9028.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",1190000.0,True,False
2159,2159,"2159, 3, 13.9, 3108.0, 4.0, 2.0, 2.0, 753.0, 126.0, 1970.0, -37.7753, 145.1114, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",900000.0,True,False
2160,2160,"2160, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 267.0, 126.0, 1991.0, -37.7882, 145.1315, 9028.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1250000.0,True,False
2161,2161,"2161, 3, 13.9, 3108.0, 3.0, 1.0, 1.0, 764.0, 175.0, 1965.0, -37.7934, 145.1207, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1030000.0,True,False
2162,2162,"2162, 2, 13.9, 3108.0, 2.0, 1.0, 1.0, 67.0, 68.0, 1975.0, -37.7887, 145.1436, 9028.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",985000.0,True,False
2163,2163,"2163, 5, 13.9, 3108.0, 5.0, 1.0, 0.0, 729.0, 126.0, 1970.0, -37.7932, 145.1123, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1300000.0,True,False
2164,2164,"2164, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 233.0, 175.0, 2012.0, -37.7881, 145.1371, 9028.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 18.0",522500.0,True,False
2165,2165,"2165, 4, 13.9, 3108.0, 4.0, 3.0, 2.0, 650.0, 261.0, 1970.0, -37.7785, 145.1212, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",1510000.0,True,False
2166,2166,"2166, 4, 13.9, 3108.0, 4.0, 3.0, 3.0, 586.0, 306.0, 2002.0, -37.7739, 145.1287, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1460000.0,True,False
2167,2167,"2167, 3, 13.9, 3108.0, 3.0, 1.0, 1.0, 302.0, 126.0, 1970.0, -37.7809, 145.1061, 9028.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",958000.0,True,False
2168,2168,"2168, 4, 13.9, 3108.0, 4.0, 3.0, 2.0, 657.0, 275.0, 2010.0, -37.7954, 145.1379, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1462500.0,True,False
2169,2169,"2169, 3, 13.9, 3108.0, 2.0, 1.0, 1.0, 746.0, 126.0, 1970.0, -37.7933, 145.1417, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1430000.0,True,False
2170,2170,"2170, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 725.0, 126.0, 1970.0, -37.7945, 145.1172, 9028.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1350000.0,True,False
2171,2171,"2171, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 0.0, 163.0, 2001.0, -37.7901, 145.1341, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1250000.0,True,False
2172,2172,"2172, 4, 13.9, 3108.0, 4.0, 2.0, 2.0, 234.0, 160.0, 2009.0, -37.7932, 145.1275, 9028.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1460800.0,True,False
2173,2173,"2173, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 109.0, 120.0, 2001.0, -37.7749, 145.1138, 9028.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",1152500.0,True,False
2174,2174,"2174, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 771.0, 169.0, 1960.0, -37.7765, 145.11700000000005, 9028.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",1650000.0,True,False
2175,2175,"2175, 3, 13.9, 3108.0, 3.0, 2.0, 2.0, 649.0, 150.0, 1965.0, -37.7794, 145.1224, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1474000.0,True,False
2176,2176,"2176, 3, 13.9, 3108.0, 3.0, 1.0, 2.0, 798.0, 132.0, 1960.0, -37.7894, 145.1333, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",800000.0,True,False
2177,2177,"2177, 4, 13.9, 3108.0, 4.0, 2.0, 4.0, 769.0, 240.0, 1970.0, -37.7781, 145.1337, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",1391000.0,True,False
2178,2178,"2178, 3, 13.9, 3108.0, 3.0, 1.0, 4.0, 192.0, 278.0, 1970.0, -37.7837, 145.1027, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",452000.0,True,False
2179,2179,"2179, 3, 13.9, 3108.0, 4.0, 3.0, 2.0, 385.0, 126.0, 1970.0, -37.7774, 145.1205, 9028.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1322000.0,True,False
2180,2180,"2180, 3, 13.9, 3108.0, 3.0, 2.0, 1.0, 192.0, 126.0, 1970.0, -37.7942, 145.1256, 9028.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1102200.0,True,False
2181,2181,"2181, 5, 10.3, 3084.0, 3.0, 2.0, 2.0, 963.0, 225.0, 1925.0, -37.7674, 145.0518, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 12.0",1401000.0,True,False
2182,2182,"2182, 4, 10.3, 3084.0, 4.0, 3.0, 2.0, 724.0, 327.0, 1940.0, -37.7594, 145.0594, 1651.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0",1782000.0,True,False
2183,2183,"2183, 3, 10.3, 3084.0, 3.0, 1.0, 2.0, 846.0, 180.0, 1955.0, -37.7666, 145.0591, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",735000.0,True,False
2184,2184,"2184, 2, 10.3, 3084.0, 2.0, 1.0, 1.0, 79.0, 70.0, 1970.0, -37.7612, 145.0663, 1651.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1520000.0,True,False
2185,2185,"2185, 4, 10.3, 3084.0, 4.0, 3.0, 2.0, 723.0, 290.0, 1950.0, -37.7615, 145.0705, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",990000.0,True,False
2186,2186,"2186, 5, 10.3, 3084.0, 5.0, 2.0, 1.0, 939.0, 236.0, 1930.0, -37.7659, 145.0585, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1020000.0,True,False
2187,2187,"2187, 2, 10.3, 3084.0, 2.0, 1.0, 1.0, 1777.0, 126.0, 1970.0, -37.7676, 145.0597, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",878000.0,True,False
2188,2188,"2188, 4, 10.3, 3084.0, 3.0, 2.0, 3.0, 871.0, 322.0, 1937.0, -37.7612, 145.0676, 1651.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 18.0",973500.0,True,False
2189,2189,"2189, 2, 10.3, 3084.0, 2.0, 1.0, 1.0, 112.0, 95.0, 1970.0, -37.7669, 145.0521, 1651.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0",751800.0,True,False
2190,2190,"2190, 3, 10.3, 3084.0, 3.0, 1.0, 1.0, 872.0, 136.0, 1960.0, -37.7618, 145.0649, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",1100000.0,True,False
2191,2191,"2191, 3, 10.3, 3084.0, 3.0, 2.0, 1.0, 555.0, 300.0, 1988.0, -37.7585, 145.0568, 1651.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0",1202000.0,True,False
2192,2192,"2192, 4, 10.3, 3084.0, 4.0, 2.0, 2.0, 1484.0, 478.0, 1970.0, -37.769, 145.0616, 1651.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0",1362000.0,True,False
2193,2193,"2193, 3, 10.3, 3084.0, 3.0, 2.0, 2.0, 0.0, 148.0, 1975.0, -37.7623, 145.0569, 1651.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",1810000.0,True,False
2194,2194,"2194, 4, 10.3, 3084.0, 4.0, 3.0, 2.0, 597.0, 245.0, 1940.0, -37.765, 145.0646, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",826000.0,True,False
2195,2195,"2195, 4, 10.3, 3084.0, 4.0, 3.0, 2.0, 1177.0, 291.0, 1960.0, -37.7652, 145.0687, 1651.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",900000.0,True,False
2196,2196,"2196, 2, 8.5, 3185.0, 2.0, 1.0, 2.0, 239.0, 110.0, 1940.0, -37.8845, 144.999, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0",888000.0,True,False
2197,2197,"2197, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 447.0, 181.0, 1920.0, -37.8912, 145.0138, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",1901000.0,True,False
2198,2198,"2198, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 221.0, 126.0, 1970.0, -37.8829, 145.0129, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",1650000.0,True,False
2199,2199,"2199, 4, 8.5, 3185.0, 4.0, 2.0, 0.0, 147.0, 159.0, 1910.0, -37.8852, 144.9997, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 17.0",1816000.0,True,False
2200,2200,"2200, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 295.0, 126.0, 1970.0, -37.8904, 145.013, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",525000.0,True,False
2201,2201,"2201, 3, 8.5, 3185.0, 3.0, 2.0, 1.0, 391.0, 173.0, 1905.0, -37.8885, 145.0133, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",2050000.0,True,False
2202,2202,"2202, 4, 8.5, 3185.0, 4.0, 1.0, 1.0, 489.0, 150.0, 1910.0, -37.8916, 145.0123, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9.0",1930000.0,True,False
2203,2203,"2203, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 319.0, 123.0, 1990.0, -37.8922, 145.0112, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",2850000.0,True,False
2204,2204,"2204, 2, 8.5, 3185.0, 2.0, 1.0, 2.0, 99.0, 92.0, 1970.0, -37.8951, 145.0085, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",2600000.0,True,False
2205,2205,"2205, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 815.0, 62.0, 2008.0, -37.8857, 145.0136, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",600000.0,True,False
2206,2206,"2206, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 0.0, 79.0, 1970.0, -37.8838, 145.0095, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",1601000.0,True,False
2207,2207,"2207, 3, 8.5, 3185.0, 3.0, 2.0, 1.0, 347.0, 126.0, 1970.0, -37.8833, 145.0118, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0",1100000.0,True,False
2208,2208,"2208, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 331.0, 112.0, 2010.0, -37.8847, 144.9992, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0",2550000.0,True,False
2209,2209,"2209, 3, 8.5, 3185.0, 3.0, 1.0, 2.0, 275.0, 119.0, 1900.0, -37.8859, 144.9994, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0",1190000.0,True,False
2210,2210,"2210, 2, 8.5, 3185.0, 2.0, 2.0, 2.0, 155.0, 137.0, 2011.0, -37.8887, 145.0046, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 15.0",2012000.0,True,False
2211,2211,"2211, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 108.0, 3.0, 2002.0, -37.8858, 145.0012, 4898.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 17.0",2309000.0,True,False
2212,2212,"2212, 4, 8.5, 3185.0, 4.0, 2.0, 2.0, 527.0, 184.0, 1880.0, -37.883, 145.0043, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",900000.0,True,False
2213,2213,"2213, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 198.0, 126.0, 1970.0, -37.8824, 145.0133, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0",1625000.0,True,False
2214,2214,"2214, 3, 8.5, 3185.0, 3.0, 1.0, 2.0, 463.0, 102.0, 1970.0, -37.8879, 145.0134, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0",906000.0,True,False
2215,2215,"2215, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 179.0, 125.0, 2000.0, -37.8961, 145.0125, 4898.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0",1100000.0,True,False
2216,2216,"2216, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 492.0, 181.0, 1905.0, -37.8789, 145.0048, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",930000.0,True,False
2217,2217,"2217, 3, 8.5, 3185.0, 3.0, 2.0, 1.0, 419.0, 204.0, 1908.0, -37.8817, 145.0126, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",1755000.0,True,False
2218,2218,"2218, 2, 8.5, 3185.0, 3.0, 1.0, 1.0, 0.0, 1561.0, 1966.0, -37.8829, 145.0033, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1400000.0,True,False
2219,2219,"2219, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 1764.0, 100.0, 1930.0, -37.8889, 145.0043, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1240000.0,True,False
2220,2220,"2220, 3, 8.5, 3185.0, 3.0, 1.0, 1.0, 590.0, 185.0, 1970.0, -37.8807, 145.0005, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",700000.0,True,False
2221,2221,"2221, 4, 8.5, 3185.0, 4.0, 2.0, 2.0, 661.0, 204.0, 1970.0, -37.8844, 145.0117, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",591000.0,True,False
2222,2222,"2222, 3, 8.5, 3185.0, 3.0, 2.0, 0.0, 195.0, 126.0, 1970.0, -37.8831, 145.0127, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0",537000.0,True,False
2223,2223,"2223, 4, 8.5, 3185.0, 1.0, 3.0, 2.0, 386.0, 185.0, 1913.0, -37.883, 144.999, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0",1805000.0,True,False
2224,2224,"2224, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 108.0, 142.0, 2000.0, -37.8861, 145.0014, 4898.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0",800000.0,True,False
2225,2225,"2225, 3, 8.5, 3185.0, 3.0, 2.0, 2.0, 517.0, 207.0, 1900.0, -37.8813, 145.0063, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0",965000.0,True,False
2226,2226,"2226, 3, 8.5, 3185.0, 3.0, 1.0, 2.0, 351.0, 108.0, 1915.0, -37.8832, 145.0133, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",1160000.0,True,False
2227,2227,"2227, 4, 8.5, 3185.0, 4.0, 3.0, 2.0, 669.0, 255.0, 1930.0, -37.8871, 145.0081, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0",820000.0,True,False
2228,2228,"2228, 3, 8.5, 3185.0, 3.0, 1.0, 1.0, 0.0, 95.0, 1970.0, -37.8921, 145.0106, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",2600000.0,True,False
2229,2229,"2229, 4, 8.5, 3185.0, 4.0, 2.0, 2.0, 125.0, 200.0, 2000.0, -37.8855, 145.001, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",900000.0,True,False
2230,2230,"2230, 4, 8.5, 3185.0, 4.0, 2.0, 2.0, 376.0, 192.0, 1917.0, -37.892, 145.00799999999995, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0",1390000.0,True,False
2231,2231,"2231, 2, 8.5, 3185.0, 1.0, 1.0, 1.0, 0.0, 59.0, 2006.0, -37.8822, 144.9994, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1071000.0,True,False
2232,2232,"2232, 4, 8.5, 3185.0, 5.0, 3.0, 2.0, 701.0, 273.0, 1885.0, -37.8897, 145.00799999999995, 4898.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0",1800000.0,True,False
2233,2233,"2233, 2, 8.5, 3185.0, 2.0, 1.0, 1.0, 147.0, 81.0, 1915.0, -37.8849, 144.9993, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",2345000.0,True,False
2234,2234,"2234, 2, 8.5, 3185.0, 2.0, 2.0, 1.0, 0.0, 126.0, 1970.0, -37.8868, 145.0, 4898.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",741000.0,True,False
2235,2235,"2235, 4, 8.5, 3185.0, 3.0, 3.0, 2.0, 420.0, 270.0, 2016.0, -37.8891, 145.0102, 4898.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0",626000.0,True,False
2236,2236,"2236, 3, 8.5, 3185.0, 3.0, 1.0, 1.0, 418.0, 152.0, 1890.0, -37.8831, 145.0153, 4898.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0",2160000.0,True,False
2237,2237,"2237, 2, 8.5, 3185.0, 0.0, 0.0, 0.0, 0.0, 126.0, 1970.0, -37.8863, 144.9996, 4898.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0",3000000.0,True,False
2238,2238,"2238, 2, 8.5, 3185.0, 2.0, 1.0, 0.0, 0.0, 126.0, 1970.0, -37.8889, 145.0043, 4898.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 16.0",1500000.0,True,False
2239,2239,"2239, 1, 7.7, 3184.0, 1.0, 1.0, 1.0, 0.0, 51.0, 1930.0, -37.8761, 144.9871, 8989.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1650000.0,True,False
2240,2240,"2240, 3, 7.7, 3184.0, 3.0, 2.0, 2.0, 1170.0, 126.0, 1970.0, -37.8831, 144.9801, 8989.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",850000.0,True,False
2241,2241,"2241, 1, 7.7, 3184.0, 1.0, 1.0, 0.0, 0.0, 126.0, 1970.0, -37.882, 144.9785, 8989.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",1750000.0,True,False
2242,2242,"2242, 2, 7.7, 3184.0, 2.0, 1.0, 1.0, 0.0, 79.0, 1970.0, -37.8752, 144.9911, 8989.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1450000.0,True,False
